from_airport,from_city,from_country,from_long,from_lat,to_airport,to_city,to_country,to_long,to_lat,airline,airline_country,distance
Heathrow,London,United Kingdom,-0.103,51.795,John F Kennedy Intl,New York,United States,-73.632,41.066,Delta Air Lines,United States,5512
Heathrow,London,United Kingdom,-0.103,51.795,Miami Intl,Miami,United States,-79.818,26.322,Delta Air Lines,United States,7052
Heathrow,London,United Kingdom,-0.103,51.795,Minneapolis St Paul Intl,Minneapolis,United States,-92.703,45.469,Delta Air Lines,United States,6369
Manchester,Manchester,United Kingdom,-1.792,53.589,Hartsfield Jackson Atlanta Intl,Atlanta,United States,-84.047,34.061,Delta Air Lines,United States,6545
Heathrow,London,United Kingdom,-0.103,51.795,Luanda 4 De Fevereiro,Luanda,Angola,13.385,-8.764,TAAG Angola Airlines,Angola,6856
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Kastrup,Copenhagen,Denmark,13.093,56.029,Norwegian Air Shuttle,Norway,989
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Gardermoen,Oslo,Norway,11.167,60.323,Norwegian Air Shuttle,Norway,918
Gatwick,London,United Kingdom,0.349,51.246,Vigra,Alesund,Norway,6.183,62.933,Norwegian Air Shuttle,Norway,1345
Gatwick,London,United Kingdom,0.349,51.246,Arlanda,Stockholm,Sweden,18.531,60.086,Norwegian Air Shuttle,Norway,1496
Gatwick,London,United Kingdom,0.349,51.246,Flesland,Bergen,Norway,5.363,60.488,Norwegian Air Shuttle,Norway,1073
Gatwick,London,United Kingdom,0.349,51.246,Kastrup,Copenhagen,Denmark,13.093,56.029,Norwegian Air Shuttle,Norway,992
Gatwick,London,United Kingdom,0.349,51.246,Helsinki Vantaa,Helsinki,Finland,25.605,60.528,Norwegian Air Shuttle,Norway,1864
Gatwick,London,United Kingdom,0.349,51.246,Gardermoen,Oslo,Norway,11.167,60.323,Norwegian Air Shuttle,Norway,1211
Gatwick,London,United Kingdom,0.349,51.246,Sola,Stavanger,Norway,6.063,59.461,Norwegian Air Shuttle,Norway,981
Gatwick,London,United Kingdom,0.349,51.246,Vaernes,Trondheim,Norway,11.54,63.762,Norwegian Air Shuttle,Norway,1538
Manchester,Manchester,United Kingdom,-1.792,53.589,Gardermoen,Oslo,Norway,11.167,60.323,Norwegian Air Shuttle,Norway,1081
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,480
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Lanzarote,Las Palmas,Spain,-13.343,29.575,Aer Lingus,Ireland,2902
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Malaga,Malaga,Spain,-4.166,37.124,Aer Lingus,Ireland,2001
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Alicante,Alicante,Spain,-0.264,38.47,Aer Lingus,Ireland,1892
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Fiumicino,Rome,Italy,12.417,42.34,Aer Lingus,Ireland,1932
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Heathrow,London,United Kingdom,-0.103,51.795,Aer Lingus,Ireland,520
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Aer Lingus,Ireland,3123
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,298
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Cork,Cork,Ireland,-8.152,52.402,Aer Lingus,Ireland,445
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Shannon,Shannon,Ireland,-8.875,53.169,Aer Lingus,Ireland,490
Blackpool,Blackpool,United Kingdom,-2.382,54.286,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,231
Bristol,Bristol,United Kingdom,-2.532,51.637,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,317
Bristol,Bristol,United Kingdom,-2.532,51.637,Cork,Cork,Ireland,-8.152,52.402,Aer Lingus,Ireland,393
Bristol,Bristol,United Kingdom,-2.532,51.637,Shannon,Shannon,Ireland,-8.875,53.169,Aer Lingus,Ireland,462
Cardiff,Cardiff,United Kingdom,-2.906,51.661,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,298
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,367
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Cork,Cork,Ireland,-8.152,52.402,Aer Lingus,Ireland,573
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Shannon,Shannon,Ireland,-8.875,53.169,Aer Lingus,Ireland,535
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,325
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Cork,Cork,Ireland,-8.152,52.402,Aer Lingus,Ireland,522
Gatwick,London,United Kingdom,0.349,51.246,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,496
Gatwick,London,United Kingdom,0.349,51.246,Connaught,Connaught,Ireland,-8.698,54.517,Aer Lingus,Ireland,706
Gatwick,London,United Kingdom,0.349,51.246,Cork,Cork,Ireland,-8.152,52.402,Aer Lingus,Ireland,597
Heathrow,London,United Kingdom,-0.103,51.795,Aldergrove,Belfast,United Kingdom,-5.694,55.095,Aer Lingus,Ireland,520
Heathrow,London,United Kingdom,-0.103,51.795,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,437
Heathrow,London,United Kingdom,-0.103,51.795,Cork,Cork,Ireland,-8.152,52.402,Aer Lingus,Ireland,553
Heathrow,London,United Kingdom,-0.103,51.795,Shannon,Shannon,Ireland,-8.875,53.169,Aer Lingus,Ireland,612
Manchester,Manchester,United Kingdom,-1.792,53.589,Dublin,Dublin,Ireland,-5.784,53.702,Aer Lingus,Ireland,263
Manchester,Manchester,United Kingdom,-1.792,53.589,Cork,Cork,Ireland,-8.152,52.402,Aer Lingus,Ireland,445
Manchester,Manchester,United Kingdom,-1.792,53.589,Shannon,Shannon,Ireland,-8.875,53.169,Aer Lingus,Ireland,471
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Dubai Intl,Dubai,United Arab Emirates,55.607,25.421,Emirates Airline,United Arab Emirates,5600
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Dubai Intl,Dubai,United Arab Emirates,55.607,25.421,Emirates Airline,United Arab Emirates,5828
Gatwick,London,United Kingdom,0.349,51.246,Dubai Intl,Dubai,United Arab Emirates,55.607,25.421,Emirates Airline,United Arab Emirates,5440
Heathrow,London,United Kingdom,-0.103,51.795,Dubai Intl,Dubai,United Arab Emirates,55.607,25.421,Emirates Airline,United Arab Emirates,5482
Manchester,Manchester,United Kingdom,-1.792,53.589,Dubai Intl,Dubai,United Arab Emirates,55.607,25.421,Emirates Airline,United Arab Emirates,5629
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Dubai Intl,Dubai,United Arab Emirates,55.607,25.421,Emirates Airline,United Arab Emirates,5641
Heathrow,London,United Kingdom,-0.103,51.795,Bole Intl,Addis Ababa,Ethiopia,39.332,9.629,Ethiopian Airlines,Ethiopia,5888
Heathrow,London,United Kingdom,-0.103,51.795,Rafic Hariri Intl,Beirut,Lebanon,35.813,34.368,Ethiopian Airlines,Ethiopia,3448
Heathrow,London,United Kingdom,-0.103,51.795,Abu Dhabi Intl,Abu Dhabi,United Arab Emirates,55.085,24.721,Etihad Airways,United Arab Emirates,5504
Manchester,Manchester,United Kingdom,-1.792,53.589,Abu Dhabi Intl,Abu Dhabi,United Arab Emirates,55.085,24.721,Etihad Airways,United Arab Emirates,5655
Heathrow,London,United Kingdom,-0.103,51.795,Sofia,Sofia,Bulgaria,23.676,43.158,Bulgaria Air,Bulgaria,2015
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Keflavik International Airport,Keflavik,Iceland,-22.343,64.641,Icelandair,Iceland,1343
Heathrow,London,United Kingdom,-0.103,51.795,Keflavik International Airport,Keflavik,Iceland,-22.343,64.641,Icelandair,Iceland,1912
Manchester,Manchester,United Kingdom,-1.792,53.589,Keflavik International Airport,Keflavik,Iceland,-22.343,64.641,Icelandair,Iceland,1683
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Lanzarote,Las Palmas,Spain,-13.343,29.575,Ryanair,Ireland,2750
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Malaga,Malaga,Spain,-4.166,37.124,Ryanair,Ireland,1749
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Alicante,Alicante,Spain,-0.264,38.47,Ryanair,Ireland,1591
Birmingham,Birmingham,United Kingdom,-1.581,52.756,M R Stefanik,Bratislava,Slovakia,17.354,48.283,Ryanair,Ireland,1422
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,18.629,53.161,Ryanair,Ireland,1349
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Dublin,Dublin,Ireland,-5.784,53.702,Ryanair,Ireland,298
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Faro,Faro,Portugal,-7.944,37.024,Ryanair,Ireland,1817
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Ryanair,Ireland,2850
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Lech Walesa,Gdansk,Poland,18.777,54.629,Ryanair,Ireland,1351
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Girona,Gerona,Spain,3.267,42.501,Ryanair,Ireland,1196
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Pyrzowice,Katowice,Poland,19.133,50.79,Ryanair,Ireland,1436
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Kaunas Intl,Kaunas,Lithuania,24.141,55.606,Ryanair,Ireland,1693
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Londonderry Eglinton,Londonderry,United Kingdom,-6.602,55.071,Ryanair,Ireland,417
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Gran Canaria,Gran Canaria,Spain,-14.978,28.553,Ryanair,Ireland,2907
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Luqa,Malta,Malta,14.795,36.429,Ryanair,Ireland,2219
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Jasionka,Rzeszow,Poland,22.031,50.183,Ryanair,Ireland,1652
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Ryanair,Ireland,3000
Bristol,Bristol,United Kingdom,-2.532,51.637,Lanzarote,Las Palmas,Spain,-13.343,29.575,Ryanair,Ireland,2610
Bristol,Bristol,United Kingdom,-2.532,51.637,Malaga,Malaga,Spain,-4.166,37.124,Ryanair,Ireland,1618
Bristol,Bristol,United Kingdom,-2.532,51.637,Alicante,Alicante,Spain,-0.264,38.47,Ryanair,Ireland,1474
Bristol,Bristol,United Kingdom,-2.532,51.637,Bergamo Orio Al Serio,Bergamo,Italy,10.173,46.123,Ryanair,Ireland,1110
Bristol,Bristol,United Kingdom,-2.532,51.637,M R Stefanik,Bratislava,Slovakia,17.354,48.283,Ryanair,Ireland,1465
Bristol,Bristol,United Kingdom,-2.532,51.637,Vias,Beziers,France,3.589,43.539,Ryanair,Ireland,1009
Bristol,Bristol,United Kingdom,-2.532,51.637,Dublin,Dublin,Ireland,-5.784,53.702,Ryanair,Ireland,317
Bristol,Bristol,United Kingdom,-2.532,51.637,Faro,Faro,Portugal,-7.944,37.024,Ryanair,Ireland,1679
Bristol,Bristol,United Kingdom,-2.532,51.637,Lech Walesa,Gdansk,Poland,18.777,54.629,Ryanair,Ireland,1453
Bristol,Bristol,United Kingdom,-2.532,51.637,Pyrzowice,Katowice,Poland,19.133,50.79,Ryanair,Ireland,1506
Bristol,Bristol,United Kingdom,-2.532,51.637,Kaunas Intl,Kaunas,Lithuania,24.141,55.606,Ryanair,Ireland,1801
Bristol,Bristol,United Kingdom,-2.532,51.637,Gran Canaria,Gran Canaria,Spain,-14.978,28.553,Ryanair,Ireland,2767
Bristol,Bristol,United Kingdom,-2.532,51.637,Luqa,Malta,Malta,14.795,36.429,Ryanair,Ireland,2174
Bristol,Bristol,United Kingdom,-2.532,51.637,Lawica,Poznan,Poland,17.377,52.701,Ryanair,Ireland,1358
Bristol,Bristol,United Kingdom,-2.532,51.637,Riga Intl,Riga,Latvia,24.618,57.539,Ryanair,Ireland,1853
Bristol,Bristol,United Kingdom,-2.532,51.637,Jasionka,Rzeszow,Poland,22.031,50.183,Ryanair,Ireland,1721
Bristol,Bristol,United Kingdom,-2.532,51.637,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Ryanair,Ireland,2860
Bristol,Bristol,United Kingdom,-2.532,51.637,Strachowice,Wroclaw,Poland,17.476,51.171,Ryanair,Ireland,1384
Robin Hood Doncaster Sheffield Airport,Doncaster Sheffield,United Kingdom,-0.341,53.791,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Ryanair,Ireland,3141
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Lanzarote,Las Palmas,Spain,-13.343,29.575,Ryanair,Ireland,3111
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Malaga,Malaga,Spain,-4.166,37.124,Ryanair,Ireland,2165
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Alicante,Alicante,Spain,-0.264,38.47,Ryanair,Ireland,2023
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Barcelona,Barcelona,Spain,2.13,41.495,Ryanair,Ireland,1717
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Neuenland,Bremen,Germany,9.311,53.079,Ryanair,Ireland,875
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,M R Stefanik,Bratislava,Slovakia,17.354,48.283,Ryanair,Ireland,1647
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Tille,Beauvais,France,2.187,49.757,Ryanair,Ireland,832
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Ciampino,Rome,Italy,12.991,42.332,Ryanair,Ireland,1949
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Brussels South,Charleroi,Belgium,4.756,50.765,Ryanair,Ireland,821
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Dublin,Dublin,Ireland,-5.784,53.702,Ryanair,Ireland,367
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Faro,Faro,Portugal,-7.944,37.024,Ryanair,Ireland,2206
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Ryanair,Ireland,3209
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Lech Walesa,Gdansk,Poland,18.777,54.629,Ryanair,Ireland,1376
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Save,Gothenborg,Sweden,12.45,58.291,Ryanair,Ireland,939
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Frankfurt Hahn,Hahn,Germany,7.439,50.581,Ryanair,Ireland,955
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Balice,Krakow,Poland,20.308,50.129,Ryanair,Ireland,1691
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Kaunas Intl,Kaunas,Lithuania,24.141,55.606,Ryanair,Ireland,1673
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Łódź Władysław Reymont Airport,Lodz,Poland,19.663,52.203,Ryanair,Ireland,1534
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Gran Canaria,Gran Canaria,Spain,-14.978,28.553,Ryanair,Ireland,3257
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Luqa,Malta,Malta,14.795,36.429,Ryanair,Ireland,2603
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Niederrhein,Weeze,Germany,6.236,52.003,Ryanair,Ireland,783
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Skavsta,Stockholm,Sweden,17.52,59.314,Ryanair,Ireland,1240
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Lawica,Poznan,Poland,17.377,52.701,Ryanair,Ireland,1371
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Ryanair,Ireland,3340
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Torp,Sandefjord,Norway,10.431,59.311,Ryanair,Ireland,844
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Lanzarote,Las Palmas,Spain,-13.343,29.575,Ryanair,Ireland,2834
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Malaga,Malaga,Spain,-4.166,37.124,Ryanair,Ireland,1825
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Alicante,Alicante,Spain,-0.264,38.47,Ryanair,Ireland,1659
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Bergamo Orio Al Serio,Bergamo,Italy,10.173,46.123,Ryanair,Ireland,1130
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Pleurtuit,Dinard,France,-1.467,48.979,Ryanair,Ireland,491
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Dublin,Dublin,Ireland,-5.784,53.702,Ryanair,Ireland,325
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Faro,Faro,Portugal,-7.944,37.024,Ryanair,Ireland,1899
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Ryanair,Ireland,2933
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Balice,Krakow,Poland,20.308,50.129,Ryanair,Ireland,1496
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Łódź Władysław Reymont Airport,Lodz,Poland,19.663,52.203,Ryanair,Ireland,1382
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Bellegarde,Limoges,France,1.299,46.437,Ryanair,Ireland,787
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Gran Canaria,Gran Canaria,Spain,-14.978,28.553,Ryanair,Ireland,2991
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Connaught,Connaught,Ireland,-8.698,54.517,Ryanair,Ireland,526
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Riga Intl,Riga,Latvia,24.618,57.539,Ryanair,Ireland,1661
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Jasionka,Rzeszow,Poland,22.031,50.183,Ryanair,Ireland,1608
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Schonefeld,Berlin,Germany,13.87,52.633,Ryanair,Ireland,988
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Ryanair,Ireland,3084
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Treviso,Treviso,Italy,12.324,46.08,Ryanair,Ireland,1245
Nottingham East Midlands,East Midlands,United Kingdom,-0.881,53.385,Strachowice,Wroclaw,Poland,17.476,51.171,Ryanair,Ireland,1269
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Lanzarote,Las Palmas,Spain,-13.343,29.575,Ryanair,Ireland,2925
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Malaga,Malaga,Spain,-4.166,37.124,Ryanair,Ireland,1936
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Alicante,Alicante,Spain,-0.264,38.47,Ryanair,Ireland,1778
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Barcelona,Barcelona,Spain,2.13,41.495,Ryanair,Ireland,1463
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Dublin,Dublin,Ireland,-5.784,53.702,Ryanair,Ireland,295
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Faro,Faro,Portugal,-7.944,37.024,Ryanair,Ireland,1999
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Ryanair,Ireland,3024
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Lech Walesa,Gdansk,Poland,18.777,54.629,Ryanair,Ireland,1299
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Balice,Krakow,Poland,20.308,50.129,Ryanair,Ireland,1547
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Kaunas Intl,Kaunas,Lithuania,24.141,55.606,Ryanair,Ireland,1625
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Luqa,Malta,Malta,14.795,36.429,Ryanair,Ireland,2357
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Niederrhein,Weeze,Germany,6.236,52.003,Ryanair,Ireland,577
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Riga Intl,Riga,Latvia,24.618,57.539,Ryanair,Ireland,1645
Leeds Bradford,Leeds,United Kingdom,-1.435,54.443,Treviso,Treviso,Italy,12.324,46.08,Ryanair,Ireland,1345
Londonderry Eglinton,Londonderry,United Kingdom,-6.602,55.071,Birmingham,Birmingham,United Kingdom,-1.581,52.756,Ryanair,Ireland,417
Londonderry Eglinton,Londonderry,United Kingdom,-6.602,55.071,Liverpool,Liverpool,United Kingdom,-2.75,53.556,Ryanair,Ireland,301
Londonderry Eglinton,Londonderry,United Kingdom,-6.602,55.071,Prestwick,Prestwick,United Kingdom,-4.312,55.849,Ryanair,Ireland,168
Londonderry Eglinton,Londonderry,United Kingdom,-6.602,55.071,Stansted,London,United Kingdom,0.391,52.475,Ryanair,Ireland,542
Gatwick,London,United Kingdom,0.349,51.246,Alicante,Alicante,Spain,-0.264,38.47,Ryanair,Ireland,1421
Gatwick,London,United Kingdom,0.349,51.246,Dublin,Dublin,Ireland,-5.784,53.702,Ryanair,Ireland,496
Gatwick,London,United Kingdom,0.349,51.246,Kaunas Intl,Kaunas,Lithuania,24.141,55.606,Ryanair,Ireland,1639
Gatwick,London,United Kingdom,0.349,51.246,Barajas,Madrid,Spain,-3.278,40.822,Ryanair,Ireland,1192
Gatwick,London,United Kingdom,0.349,51.246,Skavsta,Stockholm,Sweden,17.52,59.314,Ryanair,Ireland,1402
Gatwick,London,United Kingdom,0.349,51.246,Cork,Cork,Ireland,-8.152,52.402,Ryanair,Ireland,597
Gatwick,London,United Kingdom,0.349,51.246,Moss,Rygge,Norway,11.308,59.631,Ryanair,Ireland,1157
Gatwick,London,United Kingdom,0.349,51.246,Shannon,Shannon,Ireland,-8.875,53.169,Ryanair,Ireland,663
Gatwick,London,United Kingdom,0.349,51.246,Sevilla,Sevilla,Spain,-5.822,37.696,Ryanair,Ireland,1582
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Lanzarote,Las Palmas,Spain,-13.343,29.575,Ryanair,Ireland,2801
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Malaga,Malaga,Spain,-4.166,37.124,Ryanair,Ireland,1830
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Alicante,Alicante,Spain,-0.264,38.47,Ryanair,Ireland,1688
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Bergamo Orio Al Serio,Bergamo,Italy,10.173,46.123,Ryanair,Ireland,1238
Liverpool,Liverpool,United Kingdom,-2.75,53.556,M R Stefanik,Bratislava,Slovakia,17.354,48.283,Ryanair,Ireland,1519
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Salvaza,Carcassonne,France,2.51,43.359,Ryanair,Ireland,1197
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Ciampino,Rome,Italy,12.991,42.332,Ryanair,Ireland,1704
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Dublin,Dublin,Ireland,-5.784,53.702,Ryanair,Ireland,200
